State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Arhar/Tur,50,66
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Gram,239,245
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Khesari,3774,4163
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Linseed,77,35
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Masoor,266,139
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Peas & beans (Pulses),1442,1869
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Potato,3008,63657
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Rapeseed &Mustard,4507,5636
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Wheat,2111,4388
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Groundnut,162,154
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Maize,314,426
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Moong(Green Gram),8177,3706
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Rice,66402,176732
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Sesamum,3422,5416
West Bengal,24 PARAGANAS SOUTH,2014,ANNUAL,Sugarcane,76,3579
West Bengal,24 PARAGANAS SOUTH,2014,WINTER,Rice,314183,620950
West Bengal,24 PARAGANAS SOUTH,2015,AUTUMN,Maize,53,134
West Bengal,24 PARAGANAS SOUTH,2015,AUTUMN,Rice,5755,11330
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Cotton(lint),596,1025
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Jute,2044,23608
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Mesta,46,446
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Sunflower,4253,4538
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Urad,117,87
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Arhar/Tur,455,740
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Gram,462,424
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Khesari,3374,4736
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Linseed,160,75
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Masoor,875,599
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Peas & beans (Pulses),1186,1498
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Potato,7274,185908
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Rapeseed &Mustard,2834,5901
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Wheat,2549,6519
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Groundnut,148,133
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Maize,321,659
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Moong(Green Gram),9328,6468
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Rice,68304,216360
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Sesamum,2596,2432
West Bengal,24 PARAGANAS SOUTH,2015,ANNUAL,Sugarcane,28,2273
West Bengal,24 PARAGANAS SOUTH,2015,WINTER,Rice,297915,628668
West Bengal,24 PARAGANAS SOUTH,2016,AUTUMN,Rice,7396,17323
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Cotton(lint),75,345
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Jute,3310,42401
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Sunflower,4787,5270
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Urad,289,191
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Arhar/Tur,436,195
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Gram,594,632
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Khesari,4048,3206
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Linseed,160,56
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Masoor,1300,707
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Peas & beans (Pulses),938,825
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Potato,7969,188767
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Rapeseed &Mustard,5035,2709
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Wheat,2470,7560
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Maize,195,278
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Moong(Green Gram),11552,7001
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Rice,67579,215172
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Sesamum,2794,2987
West Bengal,24 PARAGANAS SOUTH,2016,ANNUAL,Sugarcane,86,7368
West Bengal,24 PARAGANAS SOUTH,2016,WINTER,Rice,313946,670597
West Bengal,24 PARAGANAS SOUTH,2017,AUTUMN,Rice,3887,8958
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Cotton(lint),284,1278
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Jute,2554,49392
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Sunflower,4945,6082
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Urad,70,47
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Arhar/Tur,514,721
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Gram,597,630
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Khesari,6050,6653
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Linseed,162,64
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Masoor,1207,1181
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Peas & beans (Pulses),968,1138
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Potato,3344,80025
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Rapeseed &Mustard,5538,8191
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Wheat,3388,9894
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Groundnut,27,79
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Maize,197,515
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Moong(Green Gram),13756,8432
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Rice,60283,181321
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Sesamum,2449,2604
West Bengal,24 PARAGANAS SOUTH,2017,ANNUAL,Sugarcane,74,7498
West Bengal,24 PARAGANAS SOUTH,2017,WINTER,Rice,314185,714056
West Bengal,24 PARAGANAS SOUTH,2018,AUTUMN,Rice,4033,10921
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Cotton(lint),287,1079
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Jute,1494,31600
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Sunflower,4437,5888
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Urad,535,430
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Arhar/Tur,437,680
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Gram,646,719
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Khesari,6061,7008
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Linseed,144,59
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Masoor,1023,1152
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Peas & beans (Pulses),1127,1303
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Potato,2939,85489
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Rapeseed &Mustard,4646,6477
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Wheat,3479,9881
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Groundnut,19,56
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Maize,237,483
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Moong(Green Gram),14367,8535
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Rice,72967,231508
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Sesamum,2684,3384
West Bengal,24 PARAGANAS SOUTH,2018,ANNUAL,Sugarcane,27,2706
West Bengal,24 PARAGANAS SOUTH,2018,WINTER,Rice,316815,747982
West Bengal,24 PARAGANAS SOUTH,2019,AUTUMN,Rice,5050,12760
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Cotton(lint),615,1574
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Jute,527,10997
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Sunflower,4723,5894
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Urad,600,470
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Arhar/Tur,514,884
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Gram,676,761
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Khesari,6702,7762
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Linseed,208,100
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Masoor,1295,818
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Peas & beans (Pulses),1526,1827
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Potato,1596,39015
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Rapeseed &Mustard,6187,7815
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Wheat,3868,11375
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Groundnut,23,50
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Maize,251,552
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Moong(Green Gram),19457,11399
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Rice,63392,211431
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Sesamum,2974,3374
West Bengal,24 PARAGANAS SOUTH,2019,ANNUAL,Sugarcane,26,2419
West Bengal,24 PARAGANAS SOUTH,2019,WINTER,Rice,325501,794541
West Bengal,BANKURA,2009,AUTUMN,Rice,19366,53030
West Bengal,BANKURA,2009,KHARIF,Bajra,18,10
West Bengal,BANKURA,2009,KHARIF,Dry ginger,184,325
West Bengal,BANKURA,2009,KHARIF,Jowar,27,15
West Bengal,BANKURA,2009,KHARIF,Jute,295,5251
West Bengal,BANKURA,2009,KHARIF,Maize,611,1087
West Bengal,BANKURA,2009,KHARIF,Mesta,3,2
West Bengal,BANKURA,2009,KHARIF,Moong(Green Gram),25,6
West Bengal,BANKURA,2009,KHARIF,Niger seed,55,14
West Bengal,BANKURA,2009,KHARIF,Other Kharif pulses,15,6
West Bengal,BANKURA,2009,KHARIF,Ragi,20,7
West Bengal,BANKURA,2009,KHARIF,Small millets,205,123
West Bengal,BANKURA,2009,KHARIF,Soyabean,7,3
West Bengal,BANKURA,2009,KHARIF,Sunflower,47,64
West Bengal,BANKURA,2009,KHARIF,Urad,4,2
West Bengal,BANKURA,2009,RABI,Arhar/Tur,2,2
West Bengal,BANKURA,2009,RABI,Gram,92,148
West Bengal,BANKURA,2009,RABI,Horse-gram,52,11
West Bengal,BANKURA,2009,RABI,Linseed,5,1
West Bengal,BANKURA,2009,RABI,Masoor,192,149
West Bengal,BANKURA,2009,RABI,Moong(Green Gram),25,12
West Bengal,BANKURA,2009,RABI,Peas & beans (Pulses),24,18
West Bengal,BANKURA,2009,RABI,Rapeseed &Mustard,12255,6884
West Bengal,BANKURA,2009,RABI,Urad,10,5
West Bengal,BANKURA,2009,RABI,Wheat,8578,14576
West Bengal,BANKURA,2009,SUMMER,Moong(Green Gram),5,2
West Bengal,BANKURA,2009,SUMMER,Rice,39644,102938
West Bengal,BANKURA,2009,ANNUAL,Dry chillies,1444,1381
West Bengal,BANKURA,2009,ANNUAL,Groundnut,279,331
West Bengal,BANKURA,2009,ANNUAL,Potato,25872,539008
West Bengal,BANKURA,2009,ANNUAL,Sannhamp,230,1127
West Bengal,BANKURA,2009,ANNUAL,Sesamum,19478,11338
West Bengal,BANKURA,2009,ANNUAL,Sugarcane,18,988
West Bengal,BANKURA,2009,ANNUAL,Tobacco,52,38
West Bengal,BANKURA,2009,ANNUAL,Turmeric,292,512
West Bengal,BANKURA,2009,WINTER,Rice,287815,802518
West Bengal,BANKURA,2010,AUTUMN,Rice,15721,39188
West Bengal,BANKURA,2010,KHARIF,Bajra,3,2
West Bengal,BANKURA,2010,KHARIF,Cotton(lint),10,4
West Bengal,BANKURA,2010,KHARIF,Dry ginger,225,421
West Bengal,BANKURA,2010,KHARIF,Jute,3,54
West Bengal,BANKURA,2010,KHARIF,Maize,783,1512
West Bengal,BANKURA,2010,KHARIF,Mesta,1,10
West Bengal,BANKURA,2010,KHARIF,Moong(Green Gram),27,10
West Bengal,BANKURA,2010,KHARIF,Niger seed,66,21
West Bengal,BANKURA,2010,KHARIF,Other Kharif pulses,90,39
West Bengal,BANKURA,2010,KHARIF,Small millets,357,380
West Bengal,BANKURA,2010,KHARIF,Soyabean,14,9
West Bengal,BANKURA,2010,KHARIF,Sunflower,99,143
West Bengal,BANKURA,2010,KHARIF,Urad,42,10
West Bengal,BANKURA,2010,RABI,Arhar/Tur,21,7
West Bengal,BANKURA,2010,RABI,Gram,35,25
West Bengal,BANKURA,2010,RABI,Horse-gram,57,18
West Bengal,BANKURA,2010,RABI,Khesari,2,1
West Bengal,BANKURA,2010,RABI,Linseed,78,16
West Bengal,BANKURA,2010,RABI,Masoor,350,218
West Bengal,BANKURA,2010,RABI,Moong(Green Gram),58,29
West Bengal,BANKURA,2010,RABI,Peas & beans (Pulses),56,71
West Bengal,BANKURA,2010,RABI,Rapeseed &Mustard,10634,7688
West Bengal,BANKURA,2010,RABI,Urad,10,5
West Bengal,BANKURA,2010,RABI,Wheat,6773,12475
West Bengal,BANKURA,2010,SUMMER,Rice,55091,127113
West Bengal,BANKURA,2010,ANNUAL,Arecanut,30,31
West Bengal,BANKURA,2010,ANNUAL,Dry chillies,1367,1661
West Bengal,BANKURA,2010,ANNUAL,Groundnut,166,239
West Bengal,BANKURA,2010,ANNUAL,Potato,28054,650235
West Bengal,BANKURA,2010,ANNUAL,Sannhamp,189,1004
West Bengal,BANKURA,2010,ANNUAL,Sesamum,15427,11285
West Bengal,BANKURA,2010,ANNUAL,Sugarcane,13,573
West Bengal,BANKURA,2010,ANNUAL,Tobacco,46,37
